camdist,camang,pattdist,gap,pixrange
2500.0,90.0,2000.0,1.0,[100, 2500]
R,sx,sy
29853.8108282,0.322009277438,29852.7864717
ldx,ldy,slopeerror,vsm
564.298630833,4.30348516935,-1.11041198195e-05,936.869199835
564.969548808,4.31616938178,-1.10907942588e-05,937.975403099
565.64045656,4.32886847771,-1.10774228578e-05,939.081562344
566.311354079,4.34158245621,-1.10640055832e-05,940.187677521
566.982241351,4.35431131635,-1.10505424007e-05,941.29374858
567.653118366,4.36705505721,-1.10370332772e-05,942.399775473
568.323985111,4.37981367786,-1.10234781786e-05,943.50575815
568.994841575,4.39258717736,-1.1009877072e-05,944.611696562
569.665687745,4.4053755548,-1.09962299236e-05,945.717590659
570.33652361,4.41817880923,-1.09825367004e-05,946.823440393
571.007349158,4.43099693973,-1.09687973686e-05,947.929245714
571.678164377,4.44382994535,-1.09550118952e-05,949.035006572
572.348969255,4.45667782518,-1.09411802472e-05,950.14072292
573.019763781,4.46954057826,-1.09273023913e-05,951.246394706
573.690547943,4.48241820367,-1.09133782949e-05,952.352021883
574.361321728,4.49531070046,-1.08994079246e-05,953.4576044
575.032085125,4.50821806771,-1.0885391248e-05,954.56314221
575.702838123,4.52114030446,-1.08713282319e-05,955.668635262
576.373580709,4.53407740978,-1.08572188438e-05,956.774083508
577.044312871,4.54702938272,-1.08430630506e-05,957.879486898
577.715034598,4.55999622235,-1.08288608209e-05,958.984845383
578.385745878,4.57297792772,-1.08146121208e-05,960.090158914
579.056446698,4.58597449788,-1.08003169186e-05,961.195427443
579.727137048,4.59898593189,-1.07859751823e-05,962.300650919
580.397816916,4.6120122288,-1.07715868784e-05,963.405829294
581.068486289,4.62505338766,-1.07571519758e-05,964.510962519
581.739145156,4.63810940753,-1.07426704419e-05,965.616050545
582.409793505,4.65118028745,-1.07281422443e-05,966.721093322
583.080431323,4.66426602648,-1.07135673517e-05,967.826090801
583.751058601,4.67736662366,-1.06989457319e-05,968.931042935
584.421675324,4.69048207804,-1.06842773528e-05,970.035949673
585.092281483,4.70361238866,-1.06695621822e-05,971.140810966
585.762877064,4.71675755458,-1.06548001892e-05,972.245626766
586.433462057,4.72991757482,-1.0639991342e-05,973.350397023
587.104036448,4.74309244845,-1.06251356085e-05,974.455121689
587.774600227,4.75628217449,-1.06102329574e-05,975.559800715
588.445153382,4.76948675199,-1.05952833578e-05,976.664434051
589.115695901,4.78270617999,-1.05802867774e-05,977.769021649
589.786227772,4.79594045752,-1.05652431856e-05,978.87356346
590.456748983,4.80918958364,-1.05501525511e-05,979.978059435
591.127259522,4.82245355736,-1.05350148419e-05,981.082509525
591.797759379,4.83573237773,-1.05198300279e-05,982.186913681
592.46824854,4.84902604379,-1.05045980778e-05,983.291271854
593.138726994,4.86233455456,-1.04893189602e-05,984.395583995
593.809194729,4.87565790908,-1.04739926446e-05,985.499850056
594.479651734,4.88899610638,-1.04586191e-05,986.604069988
595.150097997,4.90234914549,-1.04431982959e-05,987.708243741
595.820533505,4.91571702545,-1.04277302017e-05,988.812371268
596.490958248,4.92909974527,-1.04122147863e-05,989.916452518
597.161372213,4.94249730399,-1.03966520196e-05,991.020487444
597.831775389,4.95590970063,-1.03810418708e-05,992.124475997
598.502167763,4.96933693422,-1.03653843098e-05,993.228418127
599.172549325,4.98277900379,-1.0349679306e-05,994.332313786
599.842920061,4.99623590835,-1.03339268293e-05,995.436162926
600.513279961,5.00970764693,-1.03181268496e-05,996.539965497
601.183629013,5.02319421855,-1.03022793367e-05,997.643721451
601.853967205,5.03669562223,-1.02863842607e-05,998.747430739
602.524294524,5.050211857,-1.02704415913e-05,999.851093312
603.19461096,5.06374292186,-1.02544512985e-05,1000.95470912
603.864916501,5.07728881584,-1.02384133534e-05,1002.05827812
604.535211134,5.09084953795,-1.02223277251e-05,1003.16180026
605.205494848,5.10442508721,-1.02061943844e-05,1004.26527549
605.875767632,5.11801546263,-1.01900133019e-05,1005.36870376
606.546029473,5.13162066323,-1.01737844474e-05,1006.47208502
607.21628036,5.14524068801,-1.01575077922e-05,1007.57541923
607.88652028,5.158875536,-1.01411833064e-05,1008.67870633
608.556749223,5.17252520619,-1.01248109609e-05,1009.78194628
609.226967176,5.18618969761,-1.01083907261e-05,1010.88513904
609.897174128,5.19986900925,-1.00919225731e-05,1011.98828454
610.567370067,5.21356314012,-1.00754064726e-05,1013.09138274
611.237554981,5.22727208923,-1.00588423958e-05,1014.1944336
611.907728858,5.24099585559,-1.00422303133e-05,1015.29743706
612.577891687,5.2547344382,-1.00255701964e-05,1016.40039307
613.248043456,5.26848783607,-1.00088620164e-05,1017.5033016
613.918184153,5.28225604818,-9.99210574462e-06,1018.60616258
614.588313766,5.29603907356,-9.97530135201e-06,1019.70897598
615.258432284,5.30983691119,-9.95844881048e-06,1020.81174173
615.928539694,5.32364956007,-9.94154809064e-06,1021.91445981
616.598635986,5.33747701921,-9.92459916417e-06,1023.01713014
617.268721147,5.3513192876,-9.90760200313e-06,1024.11975269
617.938795166,5.36517636423,-9.89055657934e-06,1025.22232741
618.60885803,5.37904824811,-9.87346286386e-06,1026.32485425
619.278909729,5.39293493822,-9.85632082849e-06,1027.42733317
619.94895025,5.40683643356,-9.8391304457e-06,1028.5297641
620.618979582,5.42075273313,-9.82189168676e-06,1029.63214701
621.288997712,5.4346838359,-9.80460452415e-06,1030.73448185
621.95900463,5.44862974088,-9.78726893e-06,1031.83676856
622.629000323,5.46259044704,-9.76988487604e-06,1032.93900711
623.29898478,5.47656595339,-9.7524523344e-06,1034.04119743
623.968957989,5.4905562589,-9.73497127814e-06,1035.14333949
624.638919938,5.50456136256,-9.71744167868e-06,1036.24543323
625.308870615,5.51858126336,-9.69986350905e-06,1037.34747861
625.97881001,5.53261596028,-9.68223674197e-06,1038.44947558
626.648738109,5.5466654523,-9.66456134921e-06,1039.55142409
627.318654901,5.56072973841,-9.64683730354e-06,1040.65332409
627.988560376,5.57480881759,-9.62906457851e-06,1041.75517553
628.65845452,5.58890268881,-9.61124314604e-06,1042.85697836
629.328337322,5.60301135106,-9.59337297926e-06,1043.95873255
629.99820877,5.61713480331,-9.57545405138e-06,1045.06043803
630.668068854,5.63127304454,-9.55748633504e-06,1046.16209476
631.33791756,5.64542607372,-9.53946980319e-06,1047.2637027
632.007754877,5.65959388984,-9.52140442924e-06,1048.36526178
632.677580794,5.67377649186,-9.50329018622e-06,1049.46677198
633.347395299,5.68797387876,-9.48512704775e-06,1050.56823323
634.01719838,5.70218604951,-9.46691498689e-06,1051.66964549
634.686990026,5.71641300307,-9.44865397714e-06,1052.77100871
635.356770224,5.73065473843,-9.4303439915e-06,1053.87232285
636.026538963,5.74491125455,-9.41198500457e-06,1054.97358785
636.696296231,5.75918255039,-9.39357698898e-06,1056.07480367
637.366042017,5.77346862493,-9.37511991881e-06,1057.17597025
638.035776308,5.78776947713,-9.35661376779e-06,1058.27708756
638.705499094,5.80208510595,-9.33805851004e-06,1059.37815554
639.375210363,5.81641551036,-9.31945411916e-06,1060.47917414
640.044910102,5.83076068932,-9.30080056909e-06,1061.58014332
640.7145983,5.8451206418,-9.28209783388e-06,1062.68106303
641.384274945,5.85949536675,-9.26334588802e-06,1063.78193322
642.053940026,5.87388486313,-9.24454470528e-06,1064.88275385
642.723593531,5.8882891299,-9.22569426039e-06,1065.98352486
643.393235449,5.90270816602,-9.20679452713e-06,1067.0842462
644.062865766,5.91714197046,-9.18784548014e-06,1068.18491783
644.732484473,5.93159054215,-9.16884709429e-06,1069.28553971
645.402091557,5.94605388006,-9.14979934318e-06,1070.38611177
646.071687007,5.96053198315,-9.13070220258e-06,1071.48663398
646.74127081,5.97502485035,-9.11155564599e-06,1072.58710629
647.410842955,5.98953248064,-9.09235964932e-06,1073.68752865
648.080403431,6.00405487295,-9.0731141864e-06,1074.78790101
648.749952226,6.01859202623,-9.05381923248e-06,1075.88822332
649.419489327,6.03314393945,-9.03447476305e-06,1076.98849554
650.089014724,6.04771061153,-9.01508075248e-06,1078.08871761
650.758528405,6.06229204144,-8.9956371765e-06,1079.1888895
651.428030358,6.07688822811,-8.97614400937e-06,1080.28901114
652.097520571,6.0914991705,-8.9566012272e-06,1081.3890825
652.766999033,6.10612486754,-8.93700880485e-06,1082.48910353
653.436465732,6.12076531817,-8.91736671801e-06,1083.58907417
654.105920656,6.13542052135,-8.89767494187e-06,1084.68899439
654.775363794,6.150090476,-8.87793345219e-06,1085.78886413
655.444795134,6.16477518108,-8.85814222445e-06,1086.88868334
656.114214664,6.17947463551,-8.83830123398e-06,1087.98845198
656.783622373,6.19418883825,-8.81841045701e-06,1089.08817
657.453018249,6.20891778821,-8.7984698693e-06,1090.18783736
658.12240228,6.22366148435,-8.77847944702e-06,1091.28745399
658.791774455,6.23841992559,-8.75843916528e-06,1092.38701987
659.461134762,6.25319311087,-8.73834900046e-06,1093.48653493
660.130483189,6.26798103911,-8.71820892907e-06,1094.58599913
660.799819725,6.28278370927,-8.69801892706e-06,1095.68541243
661.469144358,6.29760112025,-8.6777789706e-06,1096.78477477
662.138457076,6.312433271,-8.65748903565e-06,1097.88408612
662.807757868,6.32728016045,-8.63714909929e-06,1098.98334641
663.477046723,6.34214178751,-8.61675913721e-06,1100.0825556
664.146323627,6.35701815112,-8.59631912671e-06,1101.18171365
664.815588571,6.37190925021,-8.57582904346e-06,1102.28082051
665.484841541,6.38681508369,-8.55528886535e-06,1103.37987613
666.154082527,6.40173565049,-8.53469856795e-06,1104.47888046
666.823311517,6.41667094954,-8.51405812844e-06,1105.57783346
667.492528499,6.43162097976,-8.4933675242e-06,1106.67673507
668.161733462,6.44658574007,-8.47262673138e-06,1107.77558526
668.830926393,6.46156522938,-8.45183572718e-06,1108.87438397
669.500107282,6.47655944662,-8.43099448932e-06,1109.97313115
670.169276117,6.49156839071,-8.4101029938e-06,1111.07182676
670.838432885,6.50659206056,-8.38916121891e-06,1112.17047075
671.507577576,6.52163045509,-8.36816914192e-06,1113.26906307
672.176710178,6.53668357321,-8.34712673936e-06,1114.36760368
672.845830678,6.55175141384,-8.32603398902e-06,1115.46609253
673.514939066,6.56683397589,-8.30489086835e-06,1116.56452957
674.18403533,6.58193125827,-8.28369735579e-06,1117.66291475
674.853119459,6.59704325989,-8.26245342761e-06,1118.76124802
675.522191439,6.61216997967,-8.24115906218e-06,1119.85952935
676.191251261,6.62731141651,-8.21981423777e-06,1120.95775867
676.860298912,6.64246756933,-8.19841893129e-06,1122.05593595
677.529334381,6.65763843701,-8.17697312109e-06,1123.15406114
678.198357656,6.67282401849,-8.15547678557e-06,1124.25213418
678.867368725,6.68802431265,-8.13392990191e-06,1125.35015504
679.536367578,6.70323931841,-8.11233244891e-06,1126.44812366
680.205354201,6.71846903466,-8.09068440467e-06,1127.54604
680.874328584,6.73371346031,-8.06898574715e-06,1128.643904
681.543290715,6.74897259426,-8.0472364553e-06,1129.74171563
682.212240583,6.76424643541,-8.02543650675e-06,1130.83947484
682.881178175,6.77953498266,-8.00358588091e-06,1131.93718157
683.55010348,6.79483823491,-7.98168455582e-06,1133.03483579
684.219016488,6.81015619105,-7.95973250938e-06,1134.13243744
684.887917185,6.82548884999,-7.93772972153e-06,1135.22998647
685.55680556,6.84083621061,-7.91567617043e-06,1136.32748284
686.225681602,6.85619827181,-7.89357183466e-06,1137.42492651
686.894545299,6.87157503248,-7.87141669396e-06,1138.52231742
687.56339664,6.88696649153,-7.84921072621e-06,1139.61965553
688.232235613,6.90237264783,-7.8269539115e-06,1140.71694079
688.901062206,6.91779350027,-7.80464622821e-06,1141.81417315
689.569876408,6.93322904776,-7.78228765596e-06,1142.91135257
690.238678207,6.94867928917,-7.75987817367e-06,1144.008479
690.907467592,6.9641442234,-7.7374177606e-06,1145.10555239
691.576244551,6.97962384932,-7.71490639667e-06,1146.20257269
692.245009072,6.99511816583,-7.69234406103e-06,1147.29953987
692.913761144,7.01062717181,-7.66973073331e-06,1148.39645386
693.582500755,7.02615086614,-7.64706639302e-06,1149.49331463
694.251227894,7.04168924771,-7.62435101936e-06,1150.59012213
694.919942548,7.0572423154,-7.60158459279e-06,1151.68687631
695.588644708,7.07281006808,-7.5787670928e-06,1152.78357712
696.25733436,7.08839250464,-7.55589849946e-06,1153.88022451
696.926011493,7.10398962396,-7.53297879222e-06,1154.97681845
697.594676097,7.11960142491,-7.51000795166e-06,1156.07335887
698.263328158,7.13522790637,-7.48698595795e-06,1157.16984574
698.931967666,7.15086906722,-7.46391279088e-06,1158.26627902
699.600594609,7.16652490633,-7.44078843028e-06,1159.36265864
700.269208975,7.18219542258,-7.41761285715e-06,1160.45898456
700.937810753,7.19788061483,-7.39438605184e-06,1161.55525675
701.606399932,7.21358048196,-7.37110799441e-06,1162.65147514
702.274976499,7.22929502284,-7.34777866536e-06,1163.7476397
702.943540444,7.24502423634,-7.32439804583e-06,1164.84375038
703.612091754,7.26076812133,-7.30096611558e-06,1165.93980712
704.280630418,7.27652667667,-7.27748285617e-06,1167.03580989
704.949156424,7.29229990124,-7.25394824811e-06,1168.13175864
705.617669762,7.3080877939,-7.23036227188e-06,1169.22765332
706.286170419,7.32389035351,-7.20672490894e-06,1170.32349388
706.954658383,7.33970757894,-7.18303613994e-06,1171.41928027
707.623133644,7.35553946905,-7.1592959457e-06,1172.51501246
708.29159619,7.3713860227,-7.13550430811e-06,1173.61069039
708.960046008,7.38724723876,-7.11166120777e-06,1174.70631401
709.628483088,7.40312311608,-7.08776662597e-06,1175.80188328
710.296907419,7.41901365352,-7.06382054432e-06,1176.89739816
710.965318987,7.43491884995,-7.03982294447e-06,1177.99285859
711.633717783,7.45083870421,-7.01577380713e-06,1179.08826453
712.302103794,7.46677321517,-6.99167311432e-06,1180.18361594
712.970477009,7.48272238168,-6.96752084735e-06,1181.27891276
713.638837416,7.4986862026,-6.94331698852e-06,1182.37415495
714.307185004,7.51466467677,-6.91906151883e-06,1183.46934246
714.975519762,7.53065780305,-6.89475442066e-06,1184.56447525
715.643841676,7.54666558029,-6.87039567582e-06,1185.65955327
716.312150738,7.56268800734,-6.84598526591e-06,1186.75457647
716.980446933,7.57872508306,-6.82152317324e-06,1187.84954481
717.648730252,7.59477680628,-6.79700938002e-06,1188.94445823
718.317000682,7.61084317586,-6.77244386799e-06,1190.0393167
718.985258213,7.62692419064,-6.74782662018e-06,1191.13412017
719.653502831,7.64301984947,-6.72315761783e-06,1192.22886859
720.321734527,7.6591301512,-6.69843684429e-06,1193.32356191
720.989953289,7.67525509466,-6.67366428156e-06,1194.41820009
721.658159104,7.6913946787,-6.64883991182e-06,1195.51278308
722.326351961,7.70754890216,-6.62396371825e-06,1196.60731084
722.99453185,7.72371776388,-6.59903568348e-06,1197.70178331
723.662698757,7.7399012627,-6.57405578918e-06,1198.79620045
